Brand_ID,Model_ID,Segment_ID,Vehicle_Name,Year_of_Manufacture,Vehicle_Age,Insurance,Fuel_Type,Seats_Capacity,Kms_Driven,RTO_Location,Ownership,Engine_Displacement,Transmission,Power_BHP,Drive_Type,Mileage_By_Fuel_Type,New_Vehicle_Price_Lakh,Vehicle_Price_Lakh,Depreciation_Percentage,Other_Features,Value_For_Money_Score
6,1359,2,Zen,2007,18,Expired,Petrol,5,150000,Akola,Second Owner,1061.0,Manual,,Unknown,,3.78,1.0,73.54,No_Features,4.8
4,5,3,Harrier,2022,3,Expired,Diesel,5,60000,Khargone,First Owner,1956.0,Manual,167.67,Unknown,16.35,26.03,15.0,42.37,Powered Front Seats | Ventilated Seats | Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control | Drive Modes | Cruise Control,8.0
6,207,2,Wagon,2015,10,Expired,Petrol,5,70000,Jalgaon,Second Owner,998.0,Manual,67.04,Unknown,20.51,5.23,3.3,36.9,Keyless Entry | Central Locking | Air Conditioner | Digital Odometer,7.4
8,246,1,Amaze,2019,6,Expired,Diesel,5,120000,Indore,Second Owner,1498.0,Manual,98.63,Unknown,27.4,9.04,6.5,28.1,Parking Sensors,7.6
8,1705,1,Amaze,2024,1,Expired,Petrol,5,40000,Jalgaon,First Owner,1199.0,Manual,89.0,Unknown,18.65,10.67,8.35,21.74,Engine Start/Stop Button | Automatic Climate Control | Rear AC Vents | Parking Sensors | Cup Holders | Android Auto/Apple CarPlay | Wireless Charging | Fog Lights | Advanced Internet Features,9.2
6,123,2,Celerio,2015,10,Expired,Petrol,5,90000,Sindhudurg,Third Owner,998.0,Automatic,67.04,Unknown,23.1,5.67,3.25,42.68,Central Locking | Air Conditioner | Digital Odometer,6.4
6,153,2,Wagon,2014,11,Expired,Petrol,5,50000,Thane,Third Owner,998.0,Manual,67.04,Unknown,20.51,4.93,2.4,51.32,Central Locking | Air Conditioner | Digital Odometer,6.2
6,1705,4,Ertiga,2013,12,Expired,Diesel,7,90000,Dewas,Third Owner,1248.0,Manual,88.76,Unknown,20.77,9.83,4.75,51.68,Rear AC Vents | Rear Seat Armrest | Tumble Fold Seats,5.8
6,1705,2,Celerio,2024,1,Expired,Petrol,5,10000,Ujjain,First Owner,998.0,Manual,,Unknown,,7.2,6.0,16.67,No_Features,10.0
5,1360,3,Bolero,2010,15,Expired,Diesel,8,60000,Mehsana,Fifth Owner,2523.0,Manual,,Unknown,13.6,6.41,2.5,61.0,No_Features,4.8
2,275,2,i20,2016,9,Expired,Diesel,5,100000,panvel,Third Owner,1396.0,Manual,88.73,Unknown,22.54,10.64,5.8,45.49,Engine Start/Stop Button | Rear AC Vents | Automatic Climate Control | Rear Camera,6.4
9,1361,3,Ecosport,2019,6,Expired,Diesel,5,80000,Dhule,Second Owner,1498.0,Manual,98.96,FWD,23.0,13.05,7.2,44.83,Automatic Climate Control | Parking Sensors | Cruise Control,7.2
2,1705,2,i10,2011,14,Expired,Petrol,5,75000,Unknown,Third Owner,1197.0,Manual,,Unknown,,5.7,1.7,70.18,No_Features,5.0
2,499,2,i20,2016,9,Expired,Petrol,5,50000,Buldhana,First Owner,1197.0,Manual,81.83,Unknown,18.6,8.29,5.5,33.66,Engine Start/Stop Button | Rear AC Vents | Automatic Climate Control | Rear Camera,8.0
4,397,2,Indica,2013,12,Expired,Diesel,5,120000,Khargone,First Owner,1405.0,Manual,70.0,Unknown,19.1,6.31,1.05,83.36,Keyless Entry | Central Locking | Air Conditioner | Digital Odometer | Bluetooth Connectivity,5.0
1,130,4,Innova,2010,15,Expired,Diesel,8,20000,Mumbai,First Owner,2494.0,Manual,,Unknown,,11.87,6.0,49.45,No_Features,6.6
5,206,3,XUV500,2013,12,Expired,Diesel,7,160000,Akola,Fourth Owner,2179.0,Manual,140.0,AWD,15.1,18.18,4.3,76.35,Air Purifier | Automatic Climate Control | Cruise Control,4.0
5,549,3,XUV,2024,1,Expired,Diesel,5,10000,Khandwa,First Owner,1498.0,Manual,115.05,FWD,20.6,14.34,12.8,10.74,Height Adjustable Driver Seat | Automatic Climate Control | Cruise Control | Sunroof,10.0
6,1705,2,Baleno,2021,4,Expired,Petrol,5,60000,Akola,First Owner,1197.0,Manual,,Unknown,,8.16,6.5,20.34,No_Features,8.2
6,150,2,S-Presso,2020,5,Expired,Petrol,5,100000,Akola,Third Owner,998.0,Manual,,Unknown,,5.56,4.4,20.86,No_Features,7.8
5,383,4,Marazzo,2019,6,Expired,Diesel,8,103000,Nashik,Second Owner,1497.0,Manual,,Unknown,,15.74,7.5,52.35,No_Features,6.8
2,74,2,i20,2010,15,Expired,Petrol,5,150000,nandurbar,Third Owner,1197.0,Manual,,Unknown,17.0,6.87,1.4,79.62,Keyless Entry | Central Locking | Air Conditioner | Digital Odometer | Steering Mounted Controls,4.6
6,207,2,Wagon,2011,14,Expired,Petrol,5,80000,Indore,Fourth Owner,998.0,Manual,67.1,Unknown,18.9,4.61,1.35,70.72,Keyless Entry | Central Locking | Air Conditioner,4.8
6,1705,1,SX4,2011,14,Expired,Petrol,5,100000,Pune,Third Owner,1586.0,Manual,103.3,Unknown,15.5,8.5,1.8,78.82,No_Features,5.0
2,78,2,i10,2014,11,Expired,Petrol,5,70000,Pimpri chinchwad,Second Owner,1086.0,Manual,68.05,Unknown,19.81,5.78,3.0,48.1,Keyless Entry | Central Locking | Air Conditioner | Digital Odometer,6.0
1,819,2,Glanza,2019,6,Expired,Petrol,5,40000,Mumbai,Second Owner,1197.0,Automatic,81.8,Unknown,19.56,10.32,6.5,37.02,Engine Start/Stop Button | Automatic Climate Control | Android Auto/Apple CarPlay,8.4
2,93,2,i20,2016,9,Expired,Petrol,5,50000,kalyan,Second Owner,1197.0,Manual,81.83,Unknown,18.6,7.88,4.8,39.09,Engine Start/Stop Button | Rear AC Vents | Automatic Climate Control | Rear Camera,7.8
6,1705,4,Ertiga,2015,10,Expired,Diesel,7,129000,panvel,Third Owner,1248.0,Manual,,Unknown,,10.01,6.5,35.06,No_Features,6.8
10,1362,4,Tavera,2017,8,Expired,Diesel,10,120000,jalna,Third Owner,1994.0,Manual,,Unknown,,10.69,7.0,34.52,No_Features,6.8
5,206,3,XUV500,2013,12,Expired,Diesel,7,120000,burhanpur,First Owner,2179.0,Manual,140.0,FWD,15.1,16.73,6.0,64.14,Air Purifier | Automatic Climate Control | Cruise Control,5.0
6,52,5,S,2015,10,Expired,Diesel,5,150000,Navi Mumbai,Second Owner,1248.0,Manual,,Unknown,,11.2,5.0,55.36,No_Features,6.2
5,1705,3,Scorpio,2023,2,Expired,Diesel,7,90000,Jalgaon,First Owner,2184.0,Manual,130.0,RWD,14.44,16.64,16.63,0.06,No_Features,9.6
2,75,2,Grand,2022,3,Expired,Petrol,5,20000,Dindori,First Owner,1197.0,Manual,81.86,Unknown,20.7,7.84,5.1,34.95,Rear AC Vents | Automatic Climate Control | Android Auto/Apple CarPlay | Rear Camera,9.2
5,206,3,XUV500,2013,12,Expired,Diesel,7,110000,burhanpur,First Owner,2179.0,Manual,140.0,FWD,15.1,16.73,6.0,64.14,Air Purifier | Automatic Climate Control | Cruise Control,5.0
4,158,1,Tigor,2021,4,Expired,Petrol,5,20000,Mumbai,First Owner,1199.0,Manual,84.82,Unknown,19.28,8.39,8.15,2.86,Engine Start/Stop Button | Parking Sensors | Android Auto/Apple CarPlay,9.4
2,75,2,Grand,2021,4,Expired,Petrol,5,30000,Dhule,Second Owner,1197.0,Manual,81.86,Unknown,20.7,8.05,5.39,33.04,Rear AC Vents | Automatic Climate Control | Android Auto/Apple CarPlay | Rear Camera,8.4
1,278,4,Innova,2018,7,Expired,Diesel,8,160000,Nashik,First Owner,2393.0,Manual,147.8,Unknown,,25.01,16.0,36.03,Engine Start/Stop Button | Automatic Climate Control | Rear AC Vents | Tumble Fold Seats,6.8
2,262,2,i20,2017,8,Expired,Diesel,5,100000,Buldhana,Second Owner,1396.0,Manual,88.73,Unknown,22.54,10.03,5.6,44.17,Rear AC Vents | Automatic Climate Control | Rear Camera,6.6
6,84,2,Alto,2015,10,Expired,Petrol,5,60000,Ahmednagar,Third Owner,796.0,Manual,,Unknown,,3.7,1.62,56.22,No_Features,6.4
6,346,3,Vitara,2018,7,Expired,Diesel,5,100000,Akola,First Owner,1248.0,Manual,,Unknown,,11.77,7.8,33.73,No_Features,7.6
6,725,2,Ignis,2018,7,Expired,Petrol,5,70000,Chittorgarh,Second Owner,1197.0,Manual,,Unknown,,6.81,4.0,41.26,No_Features,6.6
2,78,2,i20,2021,4,Expired,Petrol,5,70000,Khargone,Second Owner,1197.0,Manual,81.8,Unknown,21.0,9.14,7.15,21.77,Rear AC Vents | Automatic Climate Control | Lane Change Indicator | Android Auto/Apple CarPlay | Rear Camera,8.0
4,255,3,Nexon,2024,1,Expired,CNG,5,20000,Indore,First Owner,1199.0,Manual,99.0,FWD,17.44,14.09,11.7,16.96,Height Adjustable Driver Seat | Automatic Climate Control | 360 Degree Camera,10.0
7,244,2,Fabia,2009,16,Expired,Petrol,5,70000,Mumbai,Third Owner,1198.0,Manual,,Unknown,,5.88,1.5,74.49,No_Features,5.0
2,860,2,Grand,2022,3,Expired,Petrol,5,10000,Dhule,First Owner,1197.0,Manual,,Unknown,,7.38,6.0,18.7,No_Features,10.0
2,75,2,Grand,2023,2,Expired,Petrol,5,10000,Khandwa,First Owner,1197.0,Manual,82.0,Unknown,18.0,8.41,6.0,28.66,Rear AC Vents | Automatic Climate Control | Android Auto/Apple CarPlay | Rear Camera,9.2
6,1705,2,Baleno,2023,2,Expired,Petrol,5,30000,Jaipur,First Owner,1197.0,Manual,88.5,Unknown,22.35,11.22,8.5,24.24,Engine Start/Stop Button | Rear AC Vents | Automatic Climate Control | Android Auto/Apple CarPlay | Advanced Internet Features,9.2
6,19,2,Swift,2012,13,Expired,Diesel,5,150000,Dhule,First Owner,1248.0,Manual,74.0,Unknown,23.4,8.0,4.5,43.75,No_Features,5.8
4,34,3,Harrier,2020,5,Expired,Diesel,5,95000,Sikar,First Owner,1956.0,Manual,167.67,Unknown,16.35,22.74,13.5,40.63,Ventilated Seats | Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control | Drive Modes | Cruise Control,7.4
5,1363,3,XUV700,2022,3,Expired,Petrol,7,40000,Davangere,First Owner,1999.0,Automatic,,Unknown,,28.2,25.0,11.35,No_Features,10.0
5,381,3,Bolero,2019,6,Expired,Diesel,7,120000,Hanumangarh,First Owner,1493.0,Manual,70.0,RWD,16.5,10.27,7.5,26.97,Parking Sensors,7.8
5,970,3,Bolero,2023,2,Expired,Diesel,7,39000,Rayagada,First Owner,1493.0,Manual,100.0,RWD,17.29,13.94,10.0,28.26,Parking Sensors | Cruise Control,9.2
22,1364,5,XF,2014,11,Comprehensive,Petrol,5,98000,Jaipur,Third Owner,1999.0,Automatic,237.4,RWD,,61.3,14.0,77.16,No_Features,5.0
2,1365,1,Verna,2014,11,Expired,Diesel,5,100000,Hanumangarh,Second Owner,1582.0,Manual,126.32,Unknown,22.32,13.97,6.0,57.05,Engine Start/Stop Button | Automatic Climate Control | Parking Sensors,6.0
5,300,3,XUV500,2012,13,Expired,Diesel,7,120000,Haveri,Second Owner,2179.0,Manual,140.0,FWD,15.1,15.48,5.2,66.41,Air Purifier | Automatic Climate Control | Cruise Control,4.8
3,717,2,Polo,2011,14,Expired,Diesel,5,120000,Hanumangarh,Third Owner,1598.0,Manual,103.6,Unknown,19.7,9.83,1.5,84.74,Automatic Climate Control,4.6
4,200,1,Indigo,2009,16,Expired,Diesel,5,97000,KK36,First Owner,1396.0,Manual,69.0,Unknown,19.09,6.56,1.5,77.13,No_Features,5.4
2,290,2,EON,2014,11,Expired,Petrol,5,50000,Hassan,Second Owner,814.0,Manual,55.2,Unknown,21.1,4.35,2.2,49.43,Air Conditioner | Digital Odometer,6.4
9,2,2,Figo,2015,10,Expired,Diesel,5,160000,Bangalore,Third Owner,1399.0,Manual,68.05,Unknown,20.0,6.91,2.8,59.48,Keyless Entry | Central Locking | Air Conditioner | Digital Odometer | Bluetooth Connectivity,5.6
6,1705,4,Ertiga,2014,11,Expired,Petrol,7,182000,Unknown,Fourth Owner,1373.0,Manual,93.7,Unknown,16.02,8.19,4.0,51.16,Rear AC Vents | Rear Seat Armrest,4.8
2,778,2,i20,2015,10,Expired,Petrol,5,100000,Anantapur,First Owner,1197.0,Manual,81.86,Unknown,17.19,8.82,4.5,48.98,Rear AC Vents | Lane Change Indicator | Rear Camera,6.8
6,113,2,Alto,2019,6,Expired,Petrol,5,60000,Jhunjhunu,First Owner,796.0,Manual,47.33,Unknown,22.05,4.98,3.5,29.72,Keyless Entry | Central Locking | Air Conditioner | Bluetooth Connectivity,8.2
2,23,3,Creta,2021,4,Expired,Petrol,5,30000,Davangere,First Owner,1497.0,Manual,113.18,Unknown,,16.0,12.05,24.69,Height Adjustable Driver Seat | Automatic Climate Control | Cruise Control,8.6
8,23,1,Amaze,2015,10,Expired,Diesel,5,100000,red hills,Second Owner,1498.0,Manual,98.6,Unknown,25.8,8.58,5.0,41.72,No_Features,6.6
6,1366,2,Swift,2008,17,Expired,Petrol,5,94000,Visakhapatnam,Second Owner,1197.0,Manual,,Unknown,16.1,6.19,1.0,83.84,Keyless Entry | Central Locking | Air Conditioner | Digital Odometer | Steering Mounted Controls,5.2
5,21,3,TUV,2018,7,Expired,Diesel,7,80000,Shimoga,First Owner,1493.0,Manual,100.0,RWD,18.49,10.44,5.8,44.44,Parking Sensors,6.8
2,184,3,Creta,2015,10,Expired,Diesel,5,150000,Davangere,Second Owner,1582.0,Manual,126.2,FWD,19.67,18.03,7.46,58.62,Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control,6.2
6,426,3,FRONX,2023,2,Expired,Petrol,5,20000,Davangere,First Owner,998.0,Manual,,Unknown,,12.23,8.5,30.5,No_Features,9.2
4,1250,3,Nexon,2022,3,Expired,Diesel,5,40000,Davangere,First Owner,1497.0,Manual,113.42,Unknown,23.22,13.2,10.0,24.24,Parking Sensors,9.2
6,116,2,Baleno,2019,6,Expired,Diesel,5,120000,Prakasam,Second Owner,1248.0,Manual,74.0,Unknown,27.39,10.45,6.0,42.58,Engine Start/Stop Button | Automatic Climate Control | Rear Camera,6.8
6,1705,2,Swift,2013,12,Expired,Petrol,5,180000,Unknown,Second Owner,1197.0,Manual,85.8,Unknown,18.6,5.94,2.8,52.86,Keyless Entry | Central Locking | Air Conditioner | Digital Odometer,5.2
6,798,2,Swift,2016,9,Expired,Diesel,5,124567,Bhubaneswar,Second Owner,1248.0,Manual,74.0,Unknown,26.59,8.23,5.0,39.25,No_Features,7.0
6,19,2,Swift,2014,11,Expired,Petrol,5,188800,Srikakulam,First Owner,1197.0,Manual,85.8,Unknown,19.1,6.76,4.0,40.83,No_Features,5.4
6,480,2,Wagon,2012,13,Expired,Petrol,5,100000,AP40,First Owner,998.0,Manual,67.1,Unknown,18.9,5.17,2.4,53.58,Keyless Entry | Central Locking | Air Conditioner,6.2
4,158,2,Tiago,2020,5,Comprehensive,Petrol,5,40341,Kashipur,First Owner,1199.0,Manual,,Unknown,,6.9,5.25,23.91,No_Features,8.6
2,100,1,Verna,2022,3,Comprehensive,Petrol,5,74556,Dehradun,First Owner,1497.0,Manual,,Unknown,,15.36,10.9,29.04,No_Features,8.8
4,253,2,Tiago,2018,7,Third Party,Petrol,5,51594,Roorkee,First Owner,1199.0,Manual,,Unknown,,5.68,4.3,24.3,No_Features,7.6
4,253,2,Tiago,2017,8,Comprehensive,Petrol,5,40341,Dehradun,First Owner,1199.0,Manual,,Unknown,,6.26,3.25,48.08,No_Features,7.2
6,1705,2,Swift,2019,6,Expired,Petrol,5,44000,Noida,First Owner,1197.0,Manual,,Unknown,,7.11,4.95,30.38,No_Features,8.6
1,1705,2,Glanza,2020,5,Third Party,Petrol,5,50509,Dehradun,First Owner,1197.0,Manual,,Unknown,,9.67,6.2,35.88,No_Features,8.2
12,838,3,Sonet,2021,4,Third Party,Petrol,5,22678,Dehradun,First Owner,1197.0,Manual,,Unknown,,8.91,7.25,18.63,No_Features,9.4
4,253,2,Tiago,2017,8,Comprehensive,Petrol,5,45958,Dehradun,First Owner,1199.0,Manual,,Unknown,,6.26,3.65,41.69,No_Features,7.2
6,9,3,Vitara,2019,6,Third Party,Diesel,5,89000,Dehradun,Second Owner,1248.0,Automatic,,Unknown,,10.11,6.5,35.71,No_Features,8.0
6,268,2,Swift,2014,11,Comprehensive,Petrol,5,67269,Kashipur,First Owner,1197.0,Manual,,Unknown,,5.71,3.5,38.7,No_Features,7.0
4,155,3,Nexon,2017,8,Third Party,Diesel,5,48870,Roorkee,First Owner,1497.0,Manual,,Unknown,,12.76,5.6,56.11,No_Features,7.2
6,74,2,Baleno,2018,7,Third Party,Petrol,5,57000,Dehradun,Second Owner,1197.0,Manual,,Unknown,,7.07,4.75,32.81,No_Features,7.4
5,206,3,XUV500,2013,12,Expired,Diesel,7,87000,Haridwar,Second Owner,2179.0,Manual,,Unknown,,16.48,2.85,82.71,No_Features,5.2
1,1705,2,Glanza,2023,2,Expired,Petrol,5,20000,Dehradun,First Owner,1197.0,Manual,,Unknown,,8.59,7.0,18.51,No_Features,10.0
31,660,2,C3,2023,2,Expired,Petrol,5,10000,Dehradun,First Owner,1199.0,Manual,108.62,Unknown,19.3,9.63,5.0,48.08,Android Auto/Apple CarPlay,8.4
4,436,3,Punch,2022,3,Expired,Petrol,5,10000,Dehradun,First Owner,1199.0,Manual,86.63,Unknown,20.09,6.9,5.5,20.29,Parking Sensors,9.2
4,560,3,Nexon,2024,1,Expired,Petrol,5,20000,Kinnaur,First Owner,1199.0,Manual,118.27,FWD,17.44,10.21,8.0,21.65,Parking Sensors | Sunroof | Advanced Internet Features,9.2
17,1705,3,Kiger,2021,4,Expired,Petrol,5,30000,Dehradun,First Owner,999.0,Manual,71.01,Unknown,19.17,9.0,5.5,38.89,Rear AC Vents | Air Purifier | Parking Sensors,8.6
6,105,2,Alto,2015,10,Expired,Petrol,5,78000,Kinnaur,First Owner,998.0,Manual,67.05,Unknown,23.95,4.5,1.5,66.67,Central Locking | Air Conditioner | Digital Odometer,6.0
2,1705,3,Venue,2023,2,Expired,Petrol,5,10000,Dehradun,First Owner,1197.0,Manual,82.0,FWD,20.36,12.95,11.7,9.65,Automatic Climate Control | Rear AC Vents | Parking Sensors | Cooled Glovebox | Wireless Charger | Sunroof | Advanced Internet Features,10.0
6,153,2,Wagon,2012,13,Expired,Petrol,5,70000,New Delhi,Second Owner,998.0,Manual,67.1,Unknown,18.9,4.34,1.1,74.65,Central Locking | Air Conditioner,5.2
2,100,3,Exter,2025,0,Expired,Petrol,5,2399,TG16,First Owner,1197.0,Automatic,81.8,FWD,19.2,11.24,10.5,6.58,Automatic Climate Control | Rear AC Vents | Parking Sensors | Cruise Control | Sunroof | Advanced Internet Features,10.0
12,309,3,Seltos,2023,2,Expired,Diesel,5,15000,Hyderabad,First Owner,1493.0,Automatic,114.41,2WD,19.1,25.61,20.45,20.15,Powered Front Seats | Ventilated Seats | Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control | Drive Modes | Cruise Control | 360 Degree Camera | Sunroof | ADAS,9.2
16,1367,6,EQB,2023,2,Expired,Electric,7,17095,Ranga reddy,First Owner,,Automatic,225.29,Unknown,,81.69,69.0,15.53,Memory Functions For Seats | Wireless Android Auto/Apple CarPlay,10.0
13,1262,5,Q8,2022,3,Expired,Petrol,5,30381,Secunderabad,First Owner,2995.0,Automatic,,Unknown,,176.0,105.0,40.34,No_Features,8.4
14,327,3,Gloster,2023,2,Comprehensive,Diesel,6,27000,Ranga reddy,First Owner,1996.0,Automatic,212.55,4WD,10.0,56.27,45.0,20.03,Powered Front Seats | Ventilated Seats | Ambient Lighting | Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control | Drive Modes | Cruise Control | 360 Degree Camera | Sunroof | ADAS,9.2
16,839,5,AMG,2022,3,Expired,Petrol,5,17932,Ranga reddy,First Owner,2999.0,Automatic,435.0,AWD,,211.0,155.0,26.54,Heads Up Display | 360 Degree Camera | Massage Seats | Memory Function For Seats | Adjustable Headrest,9.2
19,280,3,Compass,2018,7,Expired,Diesel,5,150000,kothagudem,Second Owner,1956.0,Manual,170.0,2WD,17.1,25.13,10.0,60.21,Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control,5.4
2,256,3,Creta,2016,9,Expired,Diesel,5,100000,Secunderabad,First Owner,1582.0,Automatic,126.2,FWD,17.01,18.13,10.0,44.84,Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control,6.8
20,1368,5,Rover,2022,3,Com + Zero Dep,Diesel,5,42300,Prakasam,First Owner,1999.0,Automatic,273.56,AWD,,110.0,69.45,36.86,Heads Up Display | 360 Degree Camera | Massage Seats | Memory Function For Seats,9.2
13,1232,6,e-tron,2022,3,Comprehensive,Electric,5,12500,TG07,First Owner,,Automatic,300.0,Unknown,,125.0,73.45,41.24,Heads Up Display | 360 Degree Camera | Active Noise Cancellation | Adjustable Headrest | Memory Functions For Seats | Voice Commands | Wireless Android Auto/Apple CarPlay,8.4
3,1369,1,Virtus,2022,3,Com + Zero Dep,Petrol,5,28500,Ranga reddy,First Owner,999.0,Automatic,,Unknown,,19.76,14.1,28.64,No_Features,9.2
12,185,3,Seltos,2023,2,Third Party,Petrol,5,16500,Hyderabad,First Owner,1497.0,Automatic,,Unknown,,20.37,17.0,16.54,No_Features,10.0
23,1705,5,X3,2012,13,Expired,Diesel,5,90000,Visakhapatnam,First Owner,1995.0,Automatic,,Unknown,,50.91,10.0,80.36,No_Features,5.4
14,479,3,Hector,2022,3,Expired,Diesel,5,150000,Hyderabad,First Owner,1956.0,Manual,167.68,FWD,13.0,25.67,13.5,47.41,Powered Front Seats | Ventilated Seats | Height Adjustable Driver Seat | Automatic Climate Control | Cruise Control | 360 Degree Camera,7.6
5,8,3,XUV500,2015,10,Expired,Diesel,7,114000,Ranga reddy,Second Owner,2179.0,Manual,140.0,FWD,16.0,21.4,9.0,57.94,Powered Front Seats | Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control | Cruise Control,6.2
1,130,4,Innova,2015,10,Expired,Diesel,7,160000,Ranga reddy,First Owner,2494.0,Manual,,Unknown,,16.82,9.0,46.49,No_Features,6.0
16,1705,5,GLE,2017,8,Expired,Diesel,5,100000,Hyderabad,First Owner,2143.0,Automatic,201.15,AWD,17.9,82.79,26.5,67.99,Powered Front Seats | Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control | Drive Modes | Cruise Control,6.0
14,584,6,Comet,2025,0,Expired,Electric,4,2000,Unknown,First Owner,,Automatic,41.42,Unknown,,10.7,9.0,15.89,Digital Instrument Cluster | Auto Dimming IRVM | Rear Camera | KeyLess Entry | Voice Commands | Parking Sensors | Power Windows | Advanced Internet Features,10.0
6,108,1,Dzire,2025,0,Expired,Petrol,5,52460,Ranga reddy,First Owner,1197.0,Automatic,80.0,Unknown,25.71,11.24,5.35,52.4,Engine Start/Stop Button | Automatic Climate Control | Rear AC Vents | Parking Sensors | Cup Holders | Android Auto/Apple CarPlay | Wireless Charging | Advanced Internet Features,8.0
13,930,5,A6,2024,1,Expired,Petrol,5,20000,TG09,First Owner,1984.0,Automatic,241.3,FWD,,89.28,66.0,26.08,Memory Function For Seats,9.2
6,9,3,Vitara,2018,7,Expired,Diesel,5,50000,New Delhi,First Owner,1248.0,Automatic,88.5,FWD,24.3,10.77,7.5,30.36,Air Purifier | Parking Sensors,8.0
5,599,3,Thar,2024,1,Expired,Petrol,4,30000,TG10,First Owner,1997.0,Manual,150.19,4WD,8.0,18.8,14.23,24.31,Height Adjustable Driver Seat | Cruise Control,9.2
6,558,2,Alto,2009,16,Expired,Petrol,5,70000,Hyderabad,First Owner,796.0,Manual,46.3,Unknown,19.7,3.47,1.65,52.45,Air Conditioner,6.2
14,726,3,Astor,2023,2,Expired,Petrol,5,21800,Ranga reddy,Second Owner,1498.0,Automatic,108.49,Unknown,14.85,20.93,14.49,30.77,Powered Front Seats | Automatic Climate Control | Cruise Control | 360 Degree Camera,9.0
8,1370,3,CR-V,2016,9,Comprehensive,Petrol,5,62800,Khammam,First Owner,1997.0,Automatic,153.86,FWD,13.7,30.83,12.49,59.49,Powered Front Seats | Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control | Cruise Control,6.8
4,158,2,Tiago,2020,5,Expired,Petrol,5,30000,Ranga reddy,First Owner,1199.0,Manual,83.83,Unknown,23.84,7.19,5.0,30.46,Central Locking | Air Conditioner | Digital Odometer | Height Adjustable Driver Seat | Bluetooth Connectivity | Touchscreen | Steering Mounted Controls,8.6
19,1118,3,Meridian,2022,3,Expired,Diesel,7,38398,Ranga reddy,First Owner,1956.0,Automatic,,Unknown,,43.11,32.0,25.77,No_Features,9.2
17,174,3,Kiger,2022,3,Comprehensive,Petrol,5,47147,jagtial,First Owner,999.0,Automatic,,Unknown,,10.03,7.9,21.24,No_Features,9.2
2,1705,3,Venue,2022,3,Expired,Petrol,5,36778,Ranga reddy,First Owner,1197.0,Manual,82.0,FWD,20.36,11.63,7.75,33.36,Rear AC Vents | Parking Sensors | Advanced Internet Features,9.2
12,1371,3,Seltos,2022,3,Expired,Petrol,5,70000,Secunderabad,First Owner,1353.0,Automatic,138.08,FWD,16.5,22.87,15.3,33.1,Powered Front Seats | Ventilated Seats | Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control | Drive Modes | Cruise Control | 360 Degree Camera,8.8
23,1372,5,6,2024,1,Expired,Diesel,4,30000,TG08,First Owner,1995.0,Automatic,187.743,RWD,,97.23,70.0,28.01,Memory Function For Seats | Adjustable Headrest,9.2
2,1373,1,Verna,2017,8,Third Party,Diesel,5,87124,Varanasi,Third Owner,1582.0,Manual,,Unknown,,13.9,6.55,52.88,No_Features,6.4
1,1003,3,Fortuner,2017,8,Comprehensive,Diesel,7,200000,Lucknow,First Owner,2755.0,Automatic,174.5,RWD,12.9,37.07,23.0,37.96,Powered Front Seats | Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control | Drive Modes | Cruise Control,6.8
2,1374,3,Alcazar,2023,2,Comprehensive,Diesel,6,35000,Lucknow,First Owner,1493.0,Automatic,113.98,FWD,23.8,23.97,18.55,22.61,Powered Front Seats | Ambient Lighting | Height Adjustable Driver Seat | Air Purifier | Automatic Climate Control | Drive Modes | Cruise Control | 360 Degree Camera | Sunroof,9.2
2,778,2,i20,2018,7,Comprehensive,Petrol,5,54624,Allahabad,First Owner,1197.0,Manual,81.86,Unknown,17.19,8.38,4.85,42.12,Rear AC Vents | Lane Change Indicator | Rear Camera,6.8
6,9,3,Vitara,2018,7,Comprehensive,Diesel,5,82457,Noida,First Owner,1248.0,Manual,,Unknown,,9.28,5.5,40.73,No_Features,6.8
